synset_id,word,sense_number,42310,words,worded,wording,,,,,,, 
200162138,restore,2,3931,restored,restoring,restores,,,,,,,
200373585,regenerate,2,218,regenerating,regenerated,regenerates,,,,,,,
201584867,renew,1,1215,renewed,renewing,renews,,,,,,,
202321366,regiment,3,1497,regiments,regimented,,,,,,,,
202368976,regiment,1,1497,regiments,regimented,,,,,,,,
202375416,regiment,2,1497,regiments,regimented,,,,,,,,
200704118,register,10,6068,registered,registers,registering,,,,,,,
200999026,register,9,6068,registered,registers,registering,,,,,,,
201677511,register,8,6068,registered,registers,registering,,,,,,,
202077769,register,7,6068,registered,registers,registering,,,,,,,
202397003,register,3,6068,registered,registers,registering,,,,,,,
202397606,register,1,6068,registered,registers,registering,,,,,,,
200240990,retrogress,1,2,retrogressed,retrogresses,retrogressing,,,,,,,
200375470,revert,1,836,reverted,reverting,reverts,,,,,,,
200478106,regress,1,197,regressed,regressing,regresses,,,,,,,
200881542,regret,4,2502,regretted,regrets,regretting,,,,,,,
200881730,regret,3,2502,regretted,regrets,regretting,,,,,,,
201744350,rue,1,447,ruing,rued,rues,rueing,,,,,,
201744656,regret,2,2502,regretted,regrets,regretting,,,,,,,
200634892,regroup,2,100,regrouped,regrouping,regroups,,,,,,,
202360092,reorganize,2,204,reorganized,reorganizing,reorganizes,,,,,,,
200092203,regrow,1,27,regrowing,regrown,regrows,,,,,,,
200266616,regularize,2,30,regularized,regularizing,regularizes,,,,,,,
200927384,reproduce,4,1615,reproduced,reproducing,reproduces,,,,,,,
201142217,regurgitate,2,65,regurgitated,regurgitating,regurgitates,,,,,,,
202010813,regurgitate,1,65,regurgitated,regurgitating,regurgitates,,,,,,,
202476705,rehabilitate,3,158,rehabilitated,rehabilitating,rehabilitates,,,,,,,
202477336,rehabilitate,2,158,rehabilitated,rehabilitating,rehabilitates,,,,,,,
202489433,rehabilitate,1,158,rehabilitated,rehabilitating,rehabilitates,,,,,,,
200976457,retrograde,4,189,retrogrades,retrograding,retrograded,,,,,,,
201126699,rehash,1,22,rehashes,rehashing,rehashed,,,,,,,
202426425,retry,1,20,retried,retrying,retries,,,,,,,
200529583,reheat,1,64,reheating,reheated,reheats,,,,,,,
202385539,rehouse,1,135,rehoused,rehousing,rehouses,,,,,,,
200669478,reify,1,25,reified,reifying,reifies,,,,,,,
202510369,reign,1,2163,reigns,reigned,reigning,,,,,,,
202678407,reignite,1,reignites,reigniting,reignited,,,,,,,,
202219174,reimburse,1,200,reimbursed,reimburses,reimbursing,,,,,,,
202240267,reimpose,1,33,reimposed,reimposing,,,,,,,,
201804471,rein,3,753,reins,reined,reining,,,,,,,
201808171,rein,2,753,reins,reined,reining,,,,,,,
200161220,renew,2,1215,renewed,renewing,renews,,,,,,,
202617527,transmigrate,1,transmigrates,transmigrating,transmigrated,,,,,,,,
200454251,re-incorporate,1,4,re-incorporated,re-incorporating,,,,,,,,
200761851,reward,2,4191,rewards,rewarded,rewarding,,,,,,,
201526803,reinstall,1,6,reinstalls,,,,,,,,,
202477751,reinstate,1,395,reinstated,reinstating,reinstates,,,,,,,
200862111,reinsure,3,10,reinsuring,reinsured,reinsures,,,,,,,
200862304,reinsure,2,10,reinsuring,reinsured,reinsures,,,,,,,
202186577,reinsure,1,10,reinsuring,reinsured,reinsures,,,,,,,
200386308,reintegrate,1,33,reintegrated,reintegrating,reintegrates,,,,,,,
200604017,reinterpret,2,41,reinterprets,,,,,,,,,
200871817,re-introduce,1,70,re-introduced,re-introducing,re-introduces,,,,,,,
201688609,reinvent,2,67,reinvented,reinventing,reinvents,,,,,,,
201688754,reinvent,1,67,reinvented,reinventing,reinvents,,,,,,,
201686930,reprint,1,330,reprinted,reprints,reprinting,,,,,,,
202405420,reissue,2,232,reissued,reissues,reissuing,,,,,,,
200662708,reject,1,6379,rejected,rejecting,rejects,,,,,,,
201770481,wallow,4,163,wallowing,wallowed,wallows,,,,,,,
200790033,riposte,1,66,ripostes,riposting,riposted,,,,,,,
202362221,rejoin,1,471,rejoined,rejoining,rejoins,,,,,,,
200095038,rejuvenate,5,81,rejuvenated,rejuvenating,rejuvenates,,,,,,,
200242525,rejuvenate,3,81,rejuvenated,rejuvenating,rejuvenates,,,,,,,
200563233,rejuvenate,2,81,rejuvenated,rejuvenating,rejuvenates,,,,,,,
200768638,rejuvenate,1,81,rejuvenated,rejuvenating,rejuvenates,,,,,,,
201709728,rekindle,2,132,rekindled,rekindling,rekindles,,,,,,,
202679585,rekindle,1,132,rekindled,rekindling,rekindles,,,,,,,
200259285,relapse,1,396,relapsed,relapses,relapsing,,,,,,,
200921462,relate,3,13271,related,relating,relates,,,,,,,
202384110,relate,5,13271,related,relating,relates,,,,,,,
200668750,relativize,1,10,relativizing,relativized,relativizes,,,,,,,
200025145,unwind,4,155,unwinding,unwinds,unwound,,,,,,,
200407570,unbend,4,50,unbending,unbent,unbends,unbended,,,,,,
200428605,slacken,2,175,slackened,slackening,slackens,,,,,,,
202525398,relax,5,3180,relaxed,relaxing,relaxes,,,,,,,
200718591,relay,1,728,relayed,relays,relaying,relaid,,,,,,
201188472,relay,2,728,relayed,relays,relaying,relaid,,,,,,
200578649,relearn,1,43,relearning,relearned,relearns,,,,,,,
200067106,secrete,1,324,secreted,secreting,secretes,,,,,,,
201395389,turn,14,52101,turned,turning,turns,,,,,,,
201432719,relinquish,5,492,relinquished,relinquishing,relinquishes,,,,,,,
202512056,submit,5,3792,submitted,submitting,submits,,,,,,,
202621966,yield,5,3782,yields,yielded,yielding,,,,,,,
200080181,remedy,2,2894,remedies,remedied,remedying,,,,,,,
200192201,relieve,7,1406,relieved,relieving,relieves,,,,,,,
200905871,unbosom,1,unbosoms,unbosoming,unbosomed,,,,,,,,
202245726,relieve,10,1406,relieved,relieving,relieves,,,,,,,
202245840,relieve,9,1406,relieved,relieving,relieves,,,,,,,
202339437,relieve,2,1406,relieved,relieving,relieves,,,,,,,
202475565,save,1,12308,saved,saving,saves,,,,,,,
200495560,reline,2,8,relined,relining,relines,,,,,,,
201232962,reline,1,8,relined,relining,relines,,,,,,,
201081202,surrender,3,1701,surrendered,surrendering,surrenders,,,,,,,
200577576,relive,1,222,reliving,relived,relives,,,,,,,
201448461,reload,2,68,reloaded,reloading,reloads,,,,,,,
200402247,relocate,2,389,relocated,relocating,relocates,,,,,,,
200402465,relocate,1,389,relocated,relocating,relocates,,,,,,,
200113506,stay,1,19578,stayed,staying,stays,staid,,,,,,
202559123,remain,3,26203,remained,remains,remaining,,,,,,,
202178571,remainder,1,1716,remainders,remaindered,,,,,,,,
200918683,remit,4,549,remitted,remits,remitting,,,,,,,
202415937,remarry,1,197,remarried,remarrying,remarries,,,,,,,
200589832,remember,2,25505,remembered,remembering,remembers,,,,,,,
200591369,remember,3,25505,remembered,remembering,remembers,,,,,,,
200591897,remember,7,25505,remembered,remembering,remembers,,,,,,,
200853323,remember,5,25505,remembered,remembering,remembers,,,,,,,
202288943,remember,4,25505,remembered,remembering,remembers,,,,,,,
201064187,remilitarize,1,remilitarizes,remilitarizing,remilitarized,,,,,,,,
200590669,remind,1,5199,reminded,reminds,reminding,,,,,,,
200591186,reminisce,1,105,reminiscing,reminisced,reminisces,,,,,,,
200259434,remit,7,549,remitted,remits,remitting,,,,,,,
200408992,slacken,4,175,slackened,slackening,slackens,,,,,,,
200874219,remit,5,549,remitted,remits,remitting,,,,,,,
200985871,remit,3,549,remitted,remits,remitting,,,,,,,
202190114,remit,1,549,remitted,remits,remitting,,,,,,,
200158079,retread,2,9,retreads,,,,,,,,,
201613607,reshape,2,192,reshaping,reshaped,reshapes,,,,,,,
200880701,remonstrate,1,96,remonstrated,remonstrating,remonstrates,,,,,,,
200980410,remonstrate,2,96,remonstrated,remonstrating,remonstrates,,,,,,,
201148043,remount,3,42,remounted,remounts,remounting,,,,,,,
201303852,remount,2,42,remounted,remounts,remounting,,,,,,,
201867669,remount,1,42,remounted,remounts,remounting,,,,,,,
200166870,withdraw,7,4602,withdrawn,withdrew,withdrawing,withdraws,,,,,,
200555498,remove,8,11278,removed,removing,removes,,,,,,,
202027267,transfer,8,11474,transferred,transfers,transferring,,,,,,,
202160141,remove,3,11278,removed,removing,removes,,,,,,,
202331921,remove,2,11278,removed,removing,removes,,,,,,,
202332601,remove,4,11278,removed,removing,removes,,,,,,,
200995941,rename,1,475,renamed,renaming,renames,,,,,,,
202325237,rename,2,475,renamed,renaming,renames,,,,,,,
200116054,render,1,2104,rendered,renders,rendering,,,,,,,
200432225,try,8,54222,trying,tried,tries,,,,,,,
201321276,render,10,2104,rendered,renders,rendering,,,,,,,
202243071,return,2,32658,returned,returning,returns,,,,,,,
202243392,submit,9,3792,submitted,submitting,submits,,,,,,,
202412934,rendezvous,1,rendezvousing,rendezvoused,,,,,,,,,
200774403,renege,1,164,reneged,reneging,reneges,renegeing,,,,,,
200736925,renegotiate,2,138,renegotiated,renegotiating,renegotiates,,,,,,,
200737211,renegotiate,1,138,renegotiated,renegotiating,renegotiates,,,,,,,
200732724,repudiate,1,302,repudiated,repudiating,repudiates,,,,,,,
202296272,vacate,1,235,vacated,vacating,vacates,,,,,,,
201306977,reopen,1,503,reopened,reopens,reopening,,,,,,,
200637179,reorder,1,65,reordered,reordering,reorders,,,,,,,
200721301,reorder,2,65,reordered,reordering,reorders,,,,,,,
202359834,reorganize,1,204,reorganized,reorganizing,reorganizes,,,,,,,
200455696,reorient,3,10,reorienting,reoriented,reorients,,,,,,,
201852760,reorient,2,10,reorienting,reoriented,reorients,,,,,,,
202097628,reorientate,1,18,reorientated,reorientating,reorientates,,,,,,,
201323210,repaint,3,134,repainted,repainting,repaints,,,,,,,
201323702,repaint,2,134,repainted,repainting,repaints,,,,,,,
201637661,repaint,1,134,repainted,repainting,repaints,,,,,,,
201789946,resort,2,3103,resorts,resorted,resorting,,,,,,,
202427599,repatriate,2,129,repatriated,repatriating,repatriates,,,,,,,
202428768,repatriate,1,129,repatriated,repatriating,repatriates,,,,,,,
202276446,requite,1,requites,requiting,requited,,,,,,,,
202276767,reward,3,4191,rewards,rewarded,rewarding,,,,,,,
202518857,repeat,5,7172,repeated,repeating,repeats,,,,,,,
201756342,repulse,2,106,repulsed,repulsing,repulses,,,,,,,
200880897,repine,1,6,repining,repined,repines,,,,,,,
200156695,replace,1,10856,replaced,replacing,replaces,,,,,,,
201269330,replace,4,10856,replaced,replacing,replaces,,,,,,,
202192590,substitute,1,3022,substituted,substitutes,substituting,,,,,,,
202333087,supplant,1,198,supplanted,supplanting,supplants,,,,,,,
201525034,replant,1,111,replanted,replanting,,,,,,,,
201041430,replay,4,663,replays,replayed,replaying,,,,,,,
201046537,replay,3,663,replays,replayed,replaying,,,,,,,
201676436,replay,2,663,replays,replayed,replaying,,,,,,,
201689178,replay,1,663,replays,replayed,replaying,,,,,,,
200933431,report,4,47076,reported,reports,reporting,,,,,,,
200933583,report,6,47076,reported,reports,reporting,,,,,,,
200933728,report,3,47076,reported,reports,reporting,,,,,,,
200934996,report,2,47076,reported,reports,reporting,,,,,,,
201124733,repose,1,187,reposed,reposing,reposes,,,,,,,
201455758,repose,6,187,reposed,reposing,reposes,,,,,,,
201505282,repose,3,187,reposed,reposing,reposes,,,,,,,
202584611,rest,7,18319,rested,resting,rests,,,,,,,
202215754,reposit,1,reposits,repositing,reposited,,,,,,,,
201456800,reposition,2,84,repositioned,repositioning,repositions,,,,,,,
202142382,repossess,2,148,repossessed,repossessing,repossess,,,,,,,
201487280,repot,1,17,repotting,repotted,repots,,,,,,,
200799110,reprehend,1,reprehends,reprehending,reprehended,,,,,,,,
200798356,represent,13,15334,represented,represents,representing,,,,,,,
200809002,typify,2,292,typified,typifies,typifying,,,,,,,
200955119,represent,12,15334,represented,represents,representing,,,,,,,
200955766,represent,5,15334,represented,represents,representing,,,,,,,
202466364,represent,4,15334,represented,represents,representing,,,,,,,
202466825,represent,3,15334,represented,represents,representing,,,,,,,
200592861,suppress,5,1358,suppressed,suppressing,suppresses,,,,,,,
202476087,reprieve,2,301,reprieved,reprieves,reprieving,,,,,,,
202565418,respite,1,382,respites,respiting,respited,,,,,,,
200798884,upbraid,1,25,upbraided,upbraiding,upbraids,,,,,,,
200664116,reprobate,1,28,reprobates,,,,,,,,,
201037222,reprobate,2,28,reprobates,,,,,,,,,
201687654,reproduce,1,1615,reproduced,reproducing,reproduces,,,,,,,
201687973,reproduce,3,1615,reproduced,reproducing,reproduces,,,,,,,
200162690,republish,2,51,republished,republishing,republishes,,,,,,,
201696905,republish,1,51,republished,republishing,republishes,,,,,,,
200663046,repudiate,2,302,repudiated,repudiating,repudiates,,,,,,,
200790508,repudiate,4,302,repudiated,repudiating,repudiates,,,,,,,
200881886,repudiate,3,302,repudiated,repudiating,repudiates,,,,,,,
202144373,repurchase,1,69,repurchases,repurchased,repurchasing,,,,,,,
200728656,request,2,7687,requested,requests,requesting,,,,,,,
201035912,request,3,7687,requested,requests,requesting,,,,,,,
200729658,requisition,1,192,requisitions,requisitioned,requisitioning,,,,,,,
202210023,requisition,2,192,requisitions,requisitioned,requisitioning,,,,,,,
200605618,reread,1,51,rereading,rereads,,,,,,,,
200504143,rerun,4,46,reruns,rerunning,reran,,,,,,,
201059682,rerun,3,46,reruns,rerunning,reran,,,,,,,
201602617,rerun,2,46,reruns,rerunning,reran,,,,,,,
200309660,rescale,1,10,rescaled,rescaling,,,,,,,,
200769730,reschedule,1,219,rescheduling,rescheduled,reschedules,,,,,,,
202143403,rescue,2,3281,rescued,rescuing,rescues,,,,,,,
201314376,reseal,1,25,resealed,resealing,reseals,,,,,,,
200847873,research,2,27418,researching,researched,researches,,,,,,,
201501786,reseat,3,5,reseated,reseating,reseats,,,,,,,
202266699,reseat,2,5,reseated,reseating,reseats,,,,,,,
202266984,reseat,1,5,reseated,reseating,reseats,,,,,,,
201148996,reseed,2,24,reseeding,reseeded,reseeds,,,,,,,
201459341,reseed,1,24,reseeding,reseeded,reseeds,,,,,,,
202178740,resell,1,115,reselling,resells,resold,,,,,,,
202585229,resemble,1,1797,resembles,resembled,resembling,,,,,,,
201722010,resent,1,904,resented,resenting,resents,,,,,,,
200769887,reserve,3,6018,reserves,reserved,reserving,,,,,,,
202150768,reserve,1,6018,reserves,reserved,reserving,,,,,,,
200289608,reset,2,246,resets,resetting,,,,,,,,
200916427,reset,1,246,resets,resetting,,,,,,,,
200403695,resettle,1,95,resettled,resettling,resettles,,,,,,,
201290494,resew,1,3,resewn,,,,,,,,,
200678783,reshape,1,192,reshaping,reshaped,reshapes,,,,,,,
200269704,reshuffle,2,649,reshuffled,reshuffles,reshuffling,,,,,,,
201378352,reshuffle,1,649,reshuffled,reshuffles,reshuffling,,,,,,,
200375822,resile,4,6,resiled,resiles,resiling,,,,,,,
202310084,resile,1,6,resiled,resiles,resiling,,,,,,,
202129702,resinate,1,resinates,resinating,resinated,,,,,,,,
201081709,withstand,2,552,withstood,withstanding,withstands,,,,,,,
200309528,resize,1,14,resized,resizing,,,,,,,,
200519282,sole,1,2604,soles,soled,soling,,,,,,,
200708867,solve,2,3742,solved,solving,solves,,,,,,,
202130870,resolve,5,4318,resolved,resolving,resolves,,,,,,,
200573108,resonate,2,88,resonates,resonated,resonating,,,,,,,
202113563,vibrate,4,286,vibrating,vibrated,vibrates,,,,,,,
200002307,respire,2,18,respired,respiring,respires,,,,,,,
200002536,respire,1,18,respired,respiring,respires,,,,,,,
200694918,respond,3,7121,responded,responding,responds,,,,,,,
200014092,rest,5,18319,rested,resting,rests,,,,,,,
200753909,rest,3,18319,rested,resting,rests,,,,,,,
201503111,rest,1,18319,rested,resting,rests,,,,,,,
201566129,rest,8,18319,rested,resting,rests,,,,,,,
202519017,rest,11,18319,rested,resting,rests,,,,,,,
200338947,resume,1,1790,resumed,resuming,resumes,,,,,,,
201804795,restart,1,335,restarted,restarting,restarts,,,,,,,
202243546,restore,3,3931,restored,restoring,restores,,,,,,,
202255771,restock,1,38,restocking,restocked,restocks,,,,,,,
202434378,restrict,2,3908,restricted,restricting,restricts,,,,,,,
202243221,resubmit,1,40,resubmitted,resubmitting,resubmits,resubmiting,resubmited,,,,,
200339115,resume,2,1790,resumed,resuming,resumes,,,,,,,
200975284,summarize,1,732,summarized,summarizes,summarizing,,,,,,,
202310809,resume,3,1790,resumed,resuming,resumes,,,,,,,
200413508,resurface,3,154,resurfaced,resurfacing,resurfaces,,,,,,,
201227542,resurface,2,154,resurfaced,resurfacing,resurfaces,,,,,,,
201932905,resurface,1,154,resurfaced,resurfacing,resurfaces,,,,,,,
202546645,resurge,1,resurges,resurging,resurged,,,,,,,,
200096027,uprise,7,uprises,uprose,uprisen,,,,,,,,
200162424,revive,4,1321,revived,reviving,revives,,,,,,,
200023608,revive,5,1321,revived,reviving,revives,,,,,,,
200095340,revive,1,1321,revived,reviving,revives,,,,,,,
200143413,resuspend,1,93,resuspended,resuspending,,,,,,,,
200209572,ret,1,41,rets,retting,retted,,,,,,,
202182132,retail,2,2326,retailing,retails,retailed,,,,,,,
202648280,retail,1,2326,retailing,retails,retailed,,,,,,,
200590159,retain,4,6427,retained,retaining,retains,,,,,,,
202620375,retain,1,6427,retained,retaining,retains,,,,,,,
200970930,retake,3,73,retaking,retakes,retook,retaken,,,,,,
201117641,retaliate,2,229,retaliated,retaliating,retaliates,,,,,,,
200426181,retard,2,92,retarded,retarding,retards,,,,,,,
202671749,retard,3,92,retarded,retarding,retards,,,,,,,
200665685,rethink,1,296,rethinking,rethinks,rethought,,,,,,,
201292294,tick,3,1227,ticking,ticked,ticks,,,,,,,
201541882,reticulate,3,3,reticulated,reticulates,reticulating,,,,,,,
202405572,reticulate,2,3,reticulated,reticulates,reticulating,,,,,,,
202547462,reticulate,1,3,reticulated,reticulates,reticulating,,,,,,,
201118615,retire,11,3525,retired,retiring,retires,,,,,,,
201571361,retire,10,3525,retired,retiring,retires,,,,,,,
201716002,withdraw,11,4602,withdrawn,withdrew,withdrawing,withdraws,,,,,,
202160978,retire,8,3525,retired,retiring,retires,,,,,,,
202308628,retire,1,3525,retired,retiring,retires,,,,,,,
202308884,withdraw,2,4602,withdrawn,withdrew,withdrawing,withdraws,,,,,,
202309108,retire,7,3525,retired,retiring,retires,,,,,,,
202406167,retire,5,3525,retired,retiring,retires,,,,,,,
202270635,retool,2,11,retooling,retools,retooled,,,,,,,
202360260,revise,2,1168,revised,revising,revises,,,,,,,
200222935,retouch,2,36,retouching,retouched,retouches,,,,,,,
200279519,retouch,1,36,retouching,retouched,retouches,,,,,,,
201946370,trace,3,4417,traced,traces,tracing,,,,,,,
201464313,retract,4,182,retracted,retracting,retracts,,,,,,,
201565801,retract,3,182,retracted,retracting,retracts,,,,,,,
202002914,retract,2,182,retracted,retracting,retracts,,,,,,,
200583516,retrain,2,142,retraining,retrained,,,,,,,,
200584123,retrain,1,142,retraining,retrained,,,,,,,,
200928575,retranslate,1,3,retranslating,,,,,,,,,
202021792,retransmit,1,5,retransmitted,retransmits,,,,,,,,
201621371,rework,1,142,reworked,reworking,reworks,,,,,,,
201936760,retrograde,3,189,retrogrades,retrograding,retrograded,,,,,,,
202032993,retreat,2,1903,retreated,retreating,retreats,,,,,,,
200417731,retrench,2,19,retrenched,retrenching,retrenches,,,,,,,
202204234,retrench,1,19,retrenched,retrenching,retrenches,,,,,,,
201392919,retrieve,2,943,retrieved,retrieving,retrieves,,,,,,,
200253603,retrofit,3,35,retrofitting,retrofits,retrofitted,,,,,,,
201526441,retrofit,2,35,retrofitting,retrofits,retrofitted,,,,,,,
202293629,retrofit,1,35,retrofitting,retrofits,retrofitted,,,,,,,
201936874,retrograde,2,189,retrogrades,retrograding,retrograded,,,,,,,
201937011,retrograde,1,189,retrogrades,retrograding,retrograded,,,,,,,
200673296,review,5,12995,reviewed,reviews,reviewing,,,,,,,
200533428,return,9,32658,returned,returning,returns,,,,,,,
200849621,return,16,32658,returned,returning,returns,,,,,,,
201392287,return,7,32658,returned,returning,returns,,,,,,,
201946892,return,1,32658,returned,returning,returns,,,,,,,
201947569,return,14,32658,returned,returning,returns,,,,,,,
202019189,return,5,32658,returned,returning,returns,,,,,,,
202289448,return,6,32658,returned,returning,returns,,,,,,,
202396809,reunite,2,268,reunited,reunites,reuniting,,,,,,,
202412530,reunite,1,268,reunited,reunites,reuniting,,,,,,,
200427091,rev,1,791,revs,revved,revving,,,,,,,
200305876,revalue,2,90,revalued,revaluing,revalues,,,,,,,
200157922,revamp,1,151,revamped,revamping,revamps,,,,,,,
200519406,vamp,4,45,vamps,vamping,vamped,,,,,,,
202081294,unveil,2,884,unveiled,unveiling,unveils,,,,,,,
202082368,reveal,4,10117,revealed,reveals,revealing,,,,,,,
200502448,reverberate,6,137,reverberated,reverberating,reverberates,,,,,,,
202074733,reverberate,3,137,reverberated,reverberating,reverberates,,,,,,,
202569308,reverberate,2,137,reverberated,reverberating,reverberates,,,,,,,
200133458,turn,10,52101,turned,turning,turns,,,,,,,
200115596,revert,2,836,reverted,reverting,reverts,,,,,,,
201233334,revet,2,revets,revetting,revetted,,,,,,,,
201233538,revet,1,revets,revetting,revetted,,,,,,,,
200673570,survey,4,11020,surveys,surveyed,surveying,,,,,,,
200963714,revise,1,1168,revised,revising,revises,,,,,,,
201790768,revisit,1,178,revisited,revisiting,revisits,,,,,,,
200158665,revitalize,2,78,revitalizing,revitalized,revitalizes,,,,,,,
200162812,revive,3,1321,revived,reviving,revives,,,,,,,
201039903,revoke,1,334,revoked,revoking,revokes,,,,,,,
202506846,revolt,1,915,revolts,revolted,revolting,,,,,,,
202330624,revolutionize,2,71,revolutionized,revolutionizing,revolutionizes,,,,,,,
201812522,roll,14,6879,rolled,rolling,rolls,,,,,,,
201986772,rotate,1,737,rotating,rotated,rotates,,,,,,,
202287112,rewire,1,57,rewired,rewiring,rewires,,,,,,,
200963450,rewrite,1,376,rewritten,rewrites,rewriting,rewrote,,,,,,
201652210,rewrite,2,376,rewritten,rewrites,rewriting,rewrote,,,,,,
200886717,rhapsodize,2,5,rhapsodized,rhapsodizing,rhapsodizes,,,,,,,
200922522,rhapsodize,1,5,rhapsodized,rhapsodizing,rhapsodizes,,,,,,,
201842612,rhumba,1,3,rhumbas,,,,,,,,,
201653134,rime,2,71,rimed,rimes,riming,,,,,,,
202669650,rime,1,71,rimed,rimes,riming,,,,,,,
201623833,rib,1,1133,ribs,ribbing,ribbed,,,,,,,
201418911,rice,1,1653,rices,ricing,riced,rice,,,,,,
200088562,wrick,1,wricks,wricking,wricked,,,,,,,,
201461502,rick,1,561,ricks,ricked,ricking,,,,,,,
200602883,riddle,2,565,riddled,riddles,riddling,,,,,,,
200615514,riddle,5,565,riddled,riddles,riddling,,,,,,,
200717637,riddle,4,565,riddled,riddles,riddling,,,,,,,
201237200,riddle,1,565,riddled,riddles,riddling,,,,,,,
201419288,screen,6,6651,screens,screened,screening,,,,,,,
201468865,ride,13,6992,riding,rode,rides,ridden,,,,,,
201786129,ride,4,6992,riding,rode,rides,ridden,,,,,,
201794098,ride,12,6992,riding,rode,rides,ridden,,,,,,
201898556,ride,2,6992,riding,rode,rides,ridden,,,,,,
201900091,sit,6,27923,sat,sitting,sits,,,,,,,
202035993,ride,11,6992,riding,rode,rides,ridden,,,,,,
202042617,ride,10,6992,riding,rode,rides,ridden,,,,,,
202603806,ride,3,6992,riding,rode,rides,ridden,,,,,,
202611006,ride,9,6992,riding,rode,rides,ridden,,,,,,
202632551,ride,8,6992,riding,rode,rides,ridden,,,,,,
202669372,ride,6,6992,riding,rode,rides,ridden,,,,,,
200139328,ridge,5,1613,ridges,ridging,,,,,,,,
201271366,ridge,4,1613,ridges,ridging,,,,,,,,
201467664,ridge,3,1613,ridges,ridging,,,,,,,,
201693075,ridge,2,1613,ridges,ridging,,,,,,,,
202608823,ridge,1,1613,ridges,ridging,,,,,,,,
201602740,riff,2,144,riffs,riffing,riffed,,,,,,,
201378553,riffle,4,47,riffled,riffling,riffles,,,,,,,
200395917,set,20,53101,sets,setting,,,,,,,,
201247908,rig,3,902,rigs,rigged,rigging,,,,,,,
202496758,rig,1,902,rigs,rigged,rigging,,,,,,,
201926639,right,3,102814,rights,righting,righted,,,,,,,
201926799,right,2,102814,rights,righting,righted,,,,,,,
200406293,rigidify,1,7,rigidified,rigidifying,rigidifies,,,,,,,
201379122,roil,2,10,roiling,roils,roiled,,,,,,,
201812409,rim,3,715,rims,rimmed,rimming,,,,,,,
202262554,rim,2,715,rims,rimmed,rimming,,,,,,,
202606759,rim,1,715,rims,rimmed,rimming,,,,,,,
201232133,wash,1,5515,washed,washing,washes,,,,,,,
201493671,rinse,1,552,rinsed,rinsing,rinses,,,,,,,
202507709,riot,1,1881,riots,rioted,rioting,,,,,,,
200835066,rip,4,1313,ripped,ripping,rips,,,,,,,
201557402,rip,3,1313,ripped,ripping,rips,,,,,,,
202038435,rip,2,1313,ripped,ripping,rips,,,,,,,
200241500,ripen,2,199,ripening,ripened,ripens,,,,,,,
201119982,rise,14,22834,rose,rising,rises,risen,,,,,,
201765245,rise,13,22834,rose,rising,rises,risen,,,,,,
201912036,rise,8,22834,rose,rising,rises,risen,,,,,,
201932338,surface,1,10615,surfaces,surfaced,surfacing,,,,,,,
202470374,risk,1,14731,risks,risked,risking,,,,,,,
200511608,ritualize,1,3,ritualized,ritualizing,ritualizes,,,,,,,
201087184,rival,2,4157,rivals,rivalled,rivalling,,,,,,,
200698748,rivet,3,265,riveted,rivets,riveting,rivetted,,,,,,
201327256,rivet,2,265,riveted,rivets,riveting,rivetted,,,,,,
200885538,thunder,2,1033,thundered,thundering,thunders,,,,,,,
201938102,roar,4,1512,roared,roaring,roars,,,,,,,
200314278,roast,1,684,roasted,roasting,roasts,roaster,,,,,,
202254238,rob,1,2199,robbed,robbing,robs,,,,,,,
200050268,vest,5,845,vested,vests,vesting,,,,,,,
201821183,sway,1,1000,swayed,swaying,sways,,,,,,,
201821881,sway,4,1000,swayed,swaying,sways,,,,,,,
201203956,rocket,2,967,rockets,rocketed,rocketted,rocketing,,,,,,
201887410,skyrocket,1,skyrockets,skyrocketing,skyrocketed,,,,,,,,
200097667,roll,9,6879,rolled,rolling,rolls,,,,,,,
200120244,roll,18,6879,rolled,rolling,rolls,,,,,,,
200120455,roll,17,6879,rolled,rolling,rolls,,,,,,,
200138095,roll,8,6879,rolled,rolling,rolls,,,,,,,
200314145,seethe,4,77,seethed,seethes,seething,,,,,,,
201022194,roll,15,6879,rolled,rolling,rolls,,,,,,,
201350889,roll,4,6879,rolled,rolling,rolls,,,,,,,
201480045,wrap,2,2567,wrapped,wrapping,wraps,wrapt,,,,,,
201483822,roll,7,6879,rolled,rolling,rolls,,,,,,,
201812104,roll,1,6879,rolled,rolling,rolls,,,,,,,
201821573,roll,13,6879,rolled,rolling,rolls,,,,,,,
201832792,wheel,3,4600,wheels,wheeled,wheeling,,,,,,,
202135102,roll,5,6879,rolled,rolling,rolls,,,,,,,
202606414,undulate,2,27,undulated,undulates,undulating,,,,,,,
200807323,romance,4,1111,romances,romancing,romanced,,,,,,,
201724320,romance,2,1111,romances,romancing,romanced,,,,,,,
200520365,romanticize,2,21,romanticized,romanticizes,romanticizing,,,,,,,
200012542,romanticize,3,21,romanticized,romanticizes,romanticizing,,,,,,,
201065516,romp,3,240,romped,romping,romps,,,,,,,
201871031,romp,2,240,romped,romping,romps,,,,,,,
201647026,roneo,1,roneos,,,,,,,,,,
201196430,roof,1,4738,roofs,roofed,roofing,,,,,,,
200403502,roost,2,214,roosting,roosts,roosted,,,,,,,
200346906,root,1,5441,roots,rooted,rooting,,,,,,,
200347085,root,7,5441,roots,rooted,rooting,,,,,,,
200403265,settle,7,7179,settled,settling,settles,,,,,,,
201244183,rout,2,336,routed,routing,routs,,,,,,,
